ENCODED_MCT,TA_YM,Sales_Risk,Customer_Risk,Market_Risk,RiskScore,p_model,p_final,Alert
2DF77932A4,2024-01-01,0.188,0.07606900883102587,0.359975,0.20601320264930775,,0.08240528105972311,GREEN
2DF77932A4,2024-02-01,0.1894,0.09458968014532354,0.34985,0.20909190404359707,,0.08363676161743883,GREEN
2DF77932A4,2024-03-01,0.191,0.05746740940921892,0.339925,0.19561772282276568,,0.07824708912910627,GREEN
2DF77932A4,2024-04-01,0.1925,0.012003308810770066,0.33242499999999997,0.18032849264323103,,0.07213139705729242,GREEN
2DF77932A4,2024-05-01,0.1941,0.0012999999999999956,0.32982500000000003,0.1769775,,0.070791,GREEN
2DF77932A4,2024-06-01,0.197,0.0,0.32039999999999996,0.17492,,0.069968,GREEN
2DF77932A4,2024-07-01,0.19790000000000002,0.057760000000000006,0.33757499999999996,0.1977605,,0.07910420000000001,GREEN
2DF77932A4,2024-08-01,0.19590000000000002,0.00727499999999999,0.388675,0.19714500000000001,,0.07885800000000001,GREEN
2DF77932A4,2024-09-01,0.19560000000000002,0.0,0.39307499999999995,0.19616250000000002,,0.07846500000000001,GREEN
2DF77932A4,2024-10-01,0.19540000000000002,0.005724999999999994,0.33995,0.18186249999999998,,0.07274499999999999,GREEN
2DF77932A4,2024-11-01,0.174,0.05212,0.5168499999999999,0.24029099999999998,,0.09611639999999999,GREEN
2DF77932A4,2024-12-01,0.17370000000000002,0.05,0.51905,0.240195,,0.096078,GREEN
2E0CA58847,2023-04-01,0.1345,0.0935,0.5752499999999999,0.254425,,0.10177000000000001,GREEN
2E0CA58847,2023-05-01,0.14550000000000002,0.15000000000000002,0.53615,0.264045,,0.10561799999999999,YELLOW
2E0CA58847,2023-06-01,0.1748,0.19616,0.37395,0.24095299999999997,,0.0963812,GREEN
2E0CA58847,2023-07-01,0.19190000000000002,0.20014000000000004,0.33699999999999997,0.237902,,0.0951608,GREEN
2E0CA58847,2023-08-01,0.2043,0.18704500000000002,0.345075,0.24135600000000001,,0.09654240000000001,GREEN
2E0CA58847,2023-09-01,0.21080000000000002,0.1674303759593229,0.392675,0.2523516127877969,,0.10094064511511876,YELLOW
2E0CA58847,2023-10-01,0.21440000000000003,0.11704019141657104,0.451225,0.25623955742497134,,0.10249582296998855,YELLOW
2E0CA58847,2023-11-01,0.2207,0.012614064627724596,0.35995,0.20004921938831738,,0.08001968775532696,GREEN
2E0CA58847,2023-12-01,0.22610000000000002,0.03162242635635243,0.37322500000000003,0.21189422790690576,,0.08475769116276231,GREEN
2E0CA58847,2024-01-01,0.2298,0.016631458182337987,0.40270000000000006,0.2177194374547014,,0.08708777498188057,GREEN
2E0CA58847,2024-02-01,0.2319,0.03225227210851905,0.44647499999999996,0.23637818163255572,,0.0945512726530223,GREEN
2E0CA58847,2024-03-01,0.2353,0.007530663363184663,0.431175,0.2257316990089554,,0.09029267960358217,GREEN
2E0CA58847,2024-04-01,0.2381,0.002719999999999999,0.441225,0.2284235,,0.0913694,GREEN
2E0CA58847,2024-05-01,0.23950000000000002,0.0022799999999999977,0.45762499999999995,0.2337715,,0.0935086,GREEN
2E0CA58847,2024-06-01,0.2376,0.0009000000000000015,0.43345,0.22534500000000002,,0.09013800000000001,GREEN
2E0CA58847,2024-07-01,0.23490000000000003,0.00106,0.449975,0.2292705,,0.0917082,GREEN
2E0CA58847,2024-08-01,0.23270000000000002,0.0,0.4286,0.22166000000000002,,0.08866400000000002,GREEN
2E0CA58847,2024-09-01,0.2318,0.002379999999999999,0.459375,0.2312465,,0.0924986,GREEN
2E0CA58847,2024-10-01,0.23270000000000002,0.0021642141305341545,0.4264,0.22164926423916026,,0.08865970569566411,GREEN
2E0CA58847,2024-11-01,0.23020000000000002,0.010939364159804028,0.47167499999999996,0.2368643092479412,,0.09474572369917648,GREEN
2E0CA58847,2024-12-01,0.2324,0.007059999999999999,0.4991,0.244808,,0.0979232,GREEN
2E11392CA8,2023-01-01,0.22540000000000002,0.11700041323857398,0.36005,0.23327512397157218,,0.09331004958862887,GREEN
2E11392CA8,2023-02-01,0.2248,0.15454,0.5425,0.29903199999999996,,0.11961279999999999,RED
2E11392CA8,2023-03-01,0.2251,0.1,0.5419999999999999,0.28264,,0.113056,ORANGE
2E11392CA8,2023-04-01,0.22560000000000002,0.15000000000000002,0.53555,0.295905,,0.118362,RED
2E11392CA8,2023-05-01,0.2276,0.16092,0.515075,0.2938385,,0.11753540000000001,ORANGE
2E11392CA8,2023-06-01,0.2277,0.159095,0.5334,0.2988285,,0.11953140000000001,RED
2E11392CA8,2023-07-01,0.22760000000000002,0.09302332309324776,0.5445,0.28229699692797433,,0.11291879877118974,RED
2E11392CA8,2023-08-01,0.2285,0.07634739569317503,0.5163749999999999,0.2692167187079525,,0.107686687483181,ORANGE
2E11392CA8,2023-09-01,0.23270000000000002,0.029738179397827236,0.36434999999999995,0.21130645381934815,,0.08452258152773927,GREEN
2E11392CA8,2023-10-01,0.23450000000000004,0.006400000000000003,0.48029999999999995,0.23981,,0.09592400000000001,GREEN
2E11392CA8,2023-11-01,0.2098,0.05099319191036516,0.5409999999999999,0.2615179575731095,,0.10460718302924382,ORANGE
2E11392CA8,2023-12-01,0.2101,0.03243385452760289,0.53225,0.25344515635828085,,0.10137806254331234,YELLOW
2E11392CA8,2024-01-01,0.198,0.019776740565611524,0.5201999999999999,0.2411930221696834,,0.09647720886787337,GREEN
2E11392CA8,2024-02-01,0.2097,0.0,0.399225,0.2036475,,0.081459,GREEN
2E11392CA8,2024-03-01,0.21080000000000002,0.013194999999999998,0.52925,0.2470535,,0.0988214,YELLOW
2E11392CA8,2024-04-01,0.2118,0.0,0.525725,0.24243749999999997,,0.09697499999999999,GREEN
2E11392CA8,2024-05-01,0.21230000000000002,0.02272500000000001,0.5213,0.2481275,,0.099251,YELLOW
2E11392CA8,2024-06-01,0.21200000000000002,0.018179999999999998,0.5445,0.253604,,0.1014416,YELLOW
2E11392CA8,2024-07-01,0.2123,0.05490340084427153,0.5343,0.26168102025328144,,0.10467240810131258,YELLOW
2E11392CA8,2024-08-01,0.2148,0.010081308524730692,0.47492499999999993,0.23142189255741918,,0.09256875702296768,GREEN
2E11392CA8,2024-09-01,0.2138,0.08334,0.38959999999999995,0.227402,,0.09096080000000001,GREEN
2E11392CA8,2024-10-01,0.21240000000000003,0.1,0.54775,0.279285,,0.11171400000000001,ORANGE
2E11392CA8,2024-11-01,0.2119,0.1267874834612327,0.5441,0.2860262450383698,,0.11441049801534793,RED
2E11392CA8,2024-12-01,0.211,0.1,0.54175,0.276925,,0.11077,ORANGE
2E13DF4A8E,2023-01-01,0.2625,0.0596,0.24705,0.19699500000000003,,0.07879800000000002,GREEN
2E13DF4A8E,2023-02-01,0.2519,0.0018750000000000017,0.24264999999999998,0.17411749999999998,,0.069647,GREEN
2E13DF4A8E,2023-03-01,0.255,0.001224999999999997,0.230925,0.171645,,0.068658,GREEN
2E13DF4A8E,2023-04-01,0.2595,0.00802,0.23329999999999998,0.17619600000000002,,0.07047840000000001,GREEN
2E13DF4A8E,2023-05-01,0.258,0.009262365920926604,0.29495000000000005,0.194463709776278,,0.07778548391051121,GREEN
2E13DF4A8E,2023-06-01,0.2564,0.0,0.225475,0.1702025,,0.068081,GREEN
2E13DF4A8E,2023-07-01,0.24791495298281557,0.0,0.2619,0.17773598119312622,,0.0710943924772505,GREEN
2E13DF4A8E,2023-08-01,0.2411,0.005020000000000004,0.294775,0.1863785,,0.0745514,GREEN
2E13DF4A8E,2023-09-01,0.24070000000000003,0.0147961937846595,0.2667,0.18072885813539785,,0.07229154325415914,GREEN
2E13DF4A8E,2023-10-01,0.2437926759054951,0.00174,0.29672499999999996,0.18705657036219803,,0.07482262814487921,GREEN
2E13DF4A8E,2023-11-01,0.2413,0.038038891708317854,0.24582500000000002,0.18167916751249535,,0.07267166700499815,GREEN
2E13DF4A8E,2023-12-01,0.24180000000000001,0.0009773372051126387,0.25965,0.1749082011615338,,0.06996328046461352,GREEN
2E13DF4A8E,2024-01-01,0.2458473974649651,0.11041949279200719,0.22525,0.19903980682358818,,0.07961592272943528,GREEN
2E13DF4A8E,2024-02-01,0.2436,0.044674180633646206,0.2175,0.1760922541900939,,0.07043690167603756,GREEN
2E13DF4A8E,2024-03-01,0.2440068,0.031745425100624704,0.21625,0.17200134753018742,,0.06880053901207497,GREEN
2E13DF4A8E,2024-04-01,0.2434,0.04499933583604135,0.2701,0.1918898007508124,,0.07675592030032496,GREEN
2E13DF4A8E,2024-05-01,0.2441545,0.11142284238079615,0.254975,0.20758115271423888,,0.08303246108569556,GREEN
2E13DF4A8E,2024-06-01,0.24941771990904263,0.15416792073548813,0.2698,0.2269574641842635,,0.09078298567370541,GREEN
2E13DF4A8E,2024-07-01,0.243,0.08109711093218754,0.281425,0.20595663327965624,,0.08238265331186251,GREEN
2E13DF4A8E,2024-08-01,0.24304380000000003,0.06982197354014442,0.25975,0.19608911206204332,,0.07843564482481734,GREEN
2E13DF4A8E,2024-09-01,0.25930000000000003,0.066720834262465,0.26005,0.20175125027873952,,0.08070050011149582,GREEN
2E13DF4A8E,2024-10-01,0.24666104449063875,0.022201496119528263,0.25795,0.18270986663211397,,0.0730839466528456,GREEN
2E13DF4A8E,2024-11-01,0.24380000000000002,0.00721,0.28032499999999994,0.18378049999999999,,0.0735122,GREEN
2E13DF4A8E,2024-12-01,0.23970000000000002,0.0,0.253025,0.17178750000000004,,0.06871500000000001,GREEN
2E234CD1DD,2023-08-01,0.1376,0.21097500000000002,0.572275,0.290015,,0.11600600000000001,RED
2E234CD1DD,2023-09-01,0.1504,0.16818,0.51075,0.263839,,0.10553560000000001,ORANGE
2E234CD1DD,2023-10-01,0.1524,0.30106,0.55685,0.318333,,0.1273332,RED
2E234CD1DD,2023-11-01,0.1582,0.16212500000000002,0.5301,0.2709475,,0.108379,ORANGE
2E234CD1DD,2023-12-01,0.1647,0.14973162090855058,0.5013500000000001,0.2612044862725652,,0.10448179450902609,ORANGE
2E234CD1DD,2024-01-01,0.16760000000000003,0.185305,0.532875,0.282494,,0.11299760000000002,ORANGE
2E234CD1DD,2024-02-01,0.1693,0.0831430239955746,0.539175,0.2544154071986724,,0.10176616287946896,YELLOW
2E234CD1DD,2024-03-01,0.1748,0.00024195088973529068,0.493475,0.2180350852669206,,0.08721403410676824,GREEN
2E234CD1DD,2024-04-01,0.18080000000000002,0.013327234958284036,0.497375,0.2255306704874852,,0.09021226819499409,GREEN
2E234CD1DD,2024-05-01,0.1816,0.06281091645193695,0.55265,0.2572782749355811,,0.10291130997423244,YELLOW
2E234CD1DD,2024-06-01,0.1836,0.003988521554173033,0.52055,0.2308015564662519,,0.09232062258650076,GREEN
2E234CD1DD,2024-07-01,0.185,0.006465000000000003,0.547775,0.24027199999999999,,0.0961088,GREEN
2E234CD1DD,2024-08-01,0.1855,0.05666,0.5539499999999999,0.257383,,0.1029532,YELLOW
2E234CD1DD,2024-09-01,0.1835,0.014562530204255296,0.5316,0.23724875906127657,,0.09489950362451063,GREEN
2E234CD1DD,2024-10-01,0.1844,0.061810000000000004,0.55175,0.257828,,0.1031312,YELLOW
2E234CD1DD,2024-11-01,0.1835,0.1,0.538375,0.2649125,,0.105965,ORANGE
2E234CD1DD,2024-12-01,0.1778,0.11051000000000001,0.5166,0.25925299999999996,,0.1037012,YELLOW
2E344F415F,2024-08-01,0.1408,0.06131,0.5692499999999999,0.24548799999999998,,0.0981952,GREEN
2E344F415F,2024-09-01,0.16040000000000001,0.05,0.504725,0.2305775,,0.09223100000000001,GREEN
2E344F415F,2024-10-01,0.1724,0.11316,0.47905,0.24662299999999998,,0.09864919999999999,GREEN
2E344F415F,2024-11-01,0.2126,0.06827,0.308875,0.1981835,,0.07927340000000001,GREEN
2E344F415F,2024-12-01,0.2477,0.04206429418410518,0.254275,0.18798178825523154,,0.07519271530209262,GREEN
2E4264DFBD,2023-01-01,0.2621,0.09416000000000002,0.20575,0.19481300000000001,,0.07792520000000001,GREEN
2E4264DFBD,2023-02-01,0.2629,0.003025,0.20725,0.16824250000000002,,0.06729700000000001,GREEN
2E4264DFBD,2023-03-01,0.2641,0.0050000000000000044,0.2095,0.16999,,0.067996,GREEN
2E4264DFBD,2023-04-01,0.2653,0.0030999999999999917,0.21175,0.17057499999999998,,0.06823,GREEN
2E4264DFBD,2023-05-01,0.2643,0.0038399999999999992,0.213,0.17077199999999998,,0.06830879999999999,GREEN
2E4264DFBD,2023-06-01,0.2658,0.0,0.2115,0.16976999999999998,,0.067908,GREEN
2E4264DFBD,2023-07-01,0.2659,0.007822084652144486,0.2115,0.17215662539564336,,0.06886265015825735,GREEN
2E4264DFBD,2023-08-01,0.2726,0.0035500000000000115,0.21225,0.17378,,0.069512,GREEN
2E4264DFBD,2023-09-01,0.2665,0.006743767291398437,0.21225,0.17229813018741955,,0.06891925207496782,GREEN
2E4264DFBD,2023-10-01,0.26820000000000005,0.0020599999999999993,0.21275,0.17172300000000001,,0.0686892,GREEN
2E4264DFBD,2023-11-01,0.2677,0.001999999999999988,0.217,0.17278,,0.06911199999999999,GREEN
2E4264DFBD,2023-12-01,0.2665,0.046135188381457574,0.21625,0.1853155565144373,,0.07412622260577492,GREEN
2E4264DFBD,2024-01-01,0.2715,0.09155707195327892,0.217,0.20116712158598368,,0.08046684863439348,GREEN
2E4264DFBD,2024-02-01,0.2747,0.07424275753223965,0.21525,0.1967278272596719,,0.07869113090386876,GREEN
2E4264DFBD,2024-03-01,0.2675380177878627,0.10978310765054632,0.2135,0.20400013941030898,,0.0816000557641236,GREEN
2E4264DFBD,2024-04-01,0.26780000000000004,0.0761820664845677,0.214,0.19417461994537033,,0.07766984797814813,GREEN
2E4264DFBD,2024-05-01,0.269,0.09813408167222473,0.21325,0.20101522450166742,,0.08040608980066698,GREEN
2E4264DFBD,2024-06-01,0.26780000000000004,0.105475,0.2125,0.2025125,,0.08100500000000001,GREEN
2E4264DFBD,2024-07-01,0.26670000000000005,0.10846507857805114,0.21425,0.20349452357341538,,0.08139780942936616,GREEN
2E4264DFBD,2024-08-01,0.2669,0.07426350523772894,0.21325,0.19301405157131868,,0.07720562062852748,GREEN
2E4264DFBD,2024-09-01,0.2671,0.08068923245849507,0.2135,0.19509676973754853,,0.07803870789501942,GREEN
2E4264DFBD,2024-10-01,0.268,0.04271334131623998,0.2125,0.183764002394872,,0.07350560095794881,GREEN
2E4264DFBD,2024-11-01,0.26739999999999997,0.026586360155905552,0.21225,0.17861090804677165,,0.07144436321870866,GREEN
2E4264DFBD,2024-12-01,0.2669,0.01314955485496791,0.24495,0.18418986645649038,,0.07367594658259616,GREEN
2E4C72C286,2023-01-01,0.30369999999999997,0.211125,0.21917499999999998,0.25056999999999996,,0.10022799999999998,GREEN
2E4C72C286,2023-02-01,0.3095,0.15532,0.23845,0.241931,,0.09677240000000001,GREEN
2E4C72C286,2023-03-01,0.30169999999999997,0.15000000000000002,0.2135,0.22973,,0.091892,GREEN
2E4C72C286,2023-04-01,0.3103,0.15526,0.2135,0.234748,,0.09389920000000002,GREEN
2E4C72C286,2023-05-01,0.3179,0.15479500000000002,0.216,0.2383985,,0.09535940000000001,GREEN
2E4C72C286,2023-06-01,0.3175,0.15300000000000002,0.216,0.2377,,0.09508,GREEN
2E4C72C286,2023-07-01,0.29490496395580545,0.008857126936073201,0.21625,0.18549412366314416,,0.07419764946525767,GREEN
2E4C72C286,2023-08-01,0.29638830589924303,0.021207073918788892,0.21425,0.1891924445353339,,0.07567697781413357,GREEN
2E4C72C286,2023-09-01,0.27370000000000005,0.032112388746956315,0.2125,0.1828637166240869,,0.07314548664963476,GREEN
2E4C72C286,2023-10-01,0.2752854,0.01169424664256151,0.21225,0.17729743399276848,,0.0709189735971074,GREEN
2E4C72C286,2023-11-01,0.2880716981092663,0.0006749999999999985,0.2145,0.1797811792437065,,0.0719124716974826,GREEN
2E4C72C286,2023-12-01,0.3013517929684564,0.008335185539805025,0.213,0.18694127284932405,,0.07477650913972962,GREEN
2E4C72C286,2024-01-01,0.32656868854514354,0.001420000000000002,0.217,0.19615347541805742,,0.07846139016722298,GREEN
2E4C72C286,2024-02-01,0.2803379880327473,0.0028799999999999993,0.21899999999999997,0.1786991952130989,,0.07147967808523957,GREEN
2E4C72C286,2024-03-01,0.2794,0.012239645091644767,0.21975,0.18135689352749343,,0.07254275741099737,GREEN
2E4C72C286,2024-04-01,0.2814508,0.052672472680278776,0.22325,0.19535706180408363,,0.07814282472163346,GREEN
2E4C72C286,2024-05-01,0.28090000000000004,0.08813493427293079,0.22225,0.20547548028187923,,0.08219019211275169,GREEN
2E4C72C286,2024-06-01,0.28663599999999995,0.13695683021667793,0.2205,0.22189144906500335,,0.08875657962600135,GREEN
2E4C72C286,2024-07-01,0.332513600795054,0.06956028894652523,0.22225,0.2205485270019792,,0.08821941080079168,GREEN
2E4C72C286,2024-08-01,0.3422,0.054788962074197395,0.22175,0.21984168862225922,,0.0879366754489037,GREEN
2E4C72C286,2024-09-01,0.2914363837460411,0.08615962812174809,0.22225,0.20909744193494084,,0.08363897677397635,GREEN
2E4C72C286,2024-10-01,0.34075056684796556,0.0687666321489615,0.222,0.22353021638387469,,0.08941208655354987,GREEN
2E4C72C286,2024-11-01,0.3051491511800667,0.05296,0.223725,0.20506516047202666,,0.08202606418881067,GREEN
2E4C72C286,2024-12-01,0.3441,0.050350000000000006,0.21875,0.21837,,0.08734800000000001,GREEN
2E4CDEA048,2023-11-01,0.1326,0.04473,0.5609999999999999,0.234759,,0.0939036,GREEN
2E4CDEA048,2023-12-01,0.1533,0.1423839721506015,0.41722499999999996,0.22920269164518042,,0.09168107665807218,GREEN
2E4CDEA048,2024-01-01,0.16010000000000002,0.08438,0.41065000000000007,0.21254900000000004,,0.08501960000000003,GREEN
2E4CDEA048,2024-02-01,0.1665,0.054715000000000014,0.42132499999999995,0.209412,,0.0837648,GREEN
2E4CDEA048,2024-03-01,0.17520000000000002,0.06564,0.40717499999999995,0.21192450000000002,,0.0847698,GREEN
2E4CDEA048,2024-04-01,0.17820000000000003,0.08679999999999999,0.499375,0.24713249999999998,,0.098853,YELLOW
2E4CDEA048,2024-05-01,0.185,0.050600000000000006,0.42867500000000003,0.2177825,,0.087113,GREEN
2E4CDEA048,2024-06-01,0.188,0.009035000000000001,0.466375,0.217823,,0.0871292,GREEN
2E4CDEA048,2024-07-01,0.19090000000000001,0.06106,0.4946499999999999,0.24307299999999998,,0.0972292,GREEN
2E4CDEA048,2024-08-01,0.19260000000000002,0.05272,0.5081,0.245286,,0.0981144,GREEN
2E4CDEA048,2024-09-01,0.1955,0.04893199948612222,0.48077499999999995,0.23711209984583664,,0.09484483993833466,GREEN
2E4CDEA048,2024-10-01,0.199,0.05,0.4457,0.22831,,0.09132400000000002,GREEN
2E4CDEA048,2024-11-01,0.20320000000000002,0.0,0.3795,0.19513000000000003,,0.07805200000000001,GREEN
2E4CDEA048,2024-12-01,0.1978,0.008049306494788536,0.3509,0.18680479194843658,,0.07472191677937463,GREEN
2E56C71323,2023-01-01,0.1806,0.126025,0.49707499999999993,0.25917,,0.10366800000000001,GREEN
2E56C71323,2023-02-01,0.18020000000000003,0.15000000000000002,0.5425,0.27983,,0.11193200000000002,ORANGE
2E56C71323,2023-03-01,0.1799,0.1,0.5419999999999999,0.26455999999999996,,0.10582399999999999,YELLOW
2E56C71323,2023-04-01,0.1811,0.1,0.54325,0.265415,,0.10616600000000001,YELLOW
2E56C71323,2023-05-01,0.1811,0.1,0.5449999999999999,0.26593999999999995,,0.10637599999999998,YELLOW
2E56C71323,2023-06-01,0.1835,0.1149368657855051,0.53025,0.2669560597356515,,0.10678242389426061,YELLOW
2E56C71323,2023-07-01,0.18370000000000003,0.04000000000000001,0.5445,0.24883,,0.09953200000000001,YELLOW
2E56C71323,2023-08-01,0.2351,0.0852971475042048,0.3608,0.22786914425126145,,0.09114765770050459,GREEN
2E56C71323,2023-09-01,0.2339,0.1148831402073747,0.5425,0.2907749420622124,,0.11630997682488496,RED
2E56C71323,2023-10-01,0.2339,0.0,0.54225,0.256235,,0.102494,YELLOW
2E56C71323,2023-11-01,0.20920000000000002,0.1,0.5409999999999999,0.27598,,0.110392,ORANGE
2E56C71323,2023-12-01,0.2093,0.1,0.5409999999999999,0.27602,,0.110408,ORANGE
2E56C71323,2024-01-01,0.2093,0.15000000000000002,0.539275,0.2905025,,0.116201,RED
2E56C71323,2024-02-01,0.2073,0.16666,0.54325,0.295893,,0.11835720000000001,RED
2E56C71323,2024-03-01,0.20750000000000002,0.1,0.54325,0.275975,,0.11039000000000002,ORANGE
2E56C71323,2024-04-01,0.20850000000000002,0.07559846797359045,0.54375,0.26920454039207714,,0.10768181615683087,ORANGE
2E56C71323,2024-05-01,0.2086,0.03674164174532649,0.54475,0.25788749252359794,,0.10315499700943918,YELLOW
2E56C71323,2024-06-01,0.20870000000000002,0.1,0.5445,0.27683,,0.11073200000000001,ORANGE
2E56C71323,2024-07-01,0.20840000000000003,0.1,0.5455,0.27701,,0.110804,ORANGE
2E56C71323,2024-08-01,0.1454,0.225,0.5465,0.28961,,0.115844,RED
2E56C71323,2024-09-01,0.1453,0.1,0.54675,0.25214499999999995,,0.10085799999999999,YELLOW
2E56C71323,2024-10-01,0.1463,0.1,0.54775,0.252845,,0.101138,YELLOW
2E56C71323,2024-11-01,0.1463,0.07194179277192568,0.54725,0.24427753783157768,,0.09771101513263108,GREEN
2E56C71323,2024-12-01,0.14640000000000003,0.002981288177795829,0.54175,0.22197938645333873,,0.0887917545813355,GREEN
2E5E8F46A2,2023-01-01,0.1643,0.05,0.501325,0.23111749999999998,,0.092447,GREEN
2E5E8F46A2,2023-02-01,0.165,0.05,0.47067499999999995,0.22220249999999997,,0.08888099999999999,GREEN
2E5E8F46A2,2023-03-01,0.16460000000000002,0.056100000000000004,0.520725,0.23888749999999997,,0.095555,GREEN
2E5E8F46A2,2023-04-01,0.16570000000000001,0.05,0.48249999999999993,0.22602999999999995,,0.09041199999999999,GREEN
2E5E8F46A2,2023-05-01,0.1664,0.05,0.46872499999999995,0.22217749999999997,,0.08887099999999999,GREEN
2E5E8F46A2,2023-06-01,0.16770000000000002,0.055040000000000006,0.4492999999999999,0.21838199999999997,,0.0873528,GREEN
2E5E8F46A2,2023-07-01,0.16749999999999998,0.017011235770125227,0.47802500000000003,0.21551087073103756,,0.08620434829241502,GREEN
2E5E8F46A2,2023-08-01,0.1694,0.008658100628883784,0.493575,0.21842993018866513,,0.08737197207546606,GREEN
2E5E8F46A2,2023-09-01,0.1703,0.011928841647792319,0.474075,0.21392115249433769,,0.08556846099773507,GREEN
2E5E8F46A2,2023-10-01,0.1703,0.026492380305847198,0.50795,0.22845271409175416,,0.09138108563670166,GREEN
2E5E8F46A2,2023-11-01,0.1703,0.007933386141393826,0.5141,0.22473001584241814,,0.08989200633696726,GREEN
2E5E8F46A2,2023-12-01,0.17060000000000003,0.0028137845997729502,0.505525,0.2207416353799319,,0.08829665415197277,GREEN
2E5E8F46A2,2024-01-01,0.17070000000000002,0.09321063512790816,0.513125,0.25018069053837244,,0.10007227621534898,YELLOW
2E5E8F46A2,2024-02-01,0.1714,0.05487580069873738,0.4254,0.2126427402096212,,0.08505709608384848,GREEN
2E5E8F46A2,2024-03-01,0.174,0.06728678759770666,0.43657499999999994,0.22075853627931197,,0.0883034145117248,GREEN
2E5E8F46A2,2024-04-01,0.1745,0.07295478496213338,0.462425,0.23041393548863998,,0.092165574195456,GREEN
2E5E8F46A2,2024-05-01,0.1754,0.019997904306530874,0.44065,0.20835437129195924,,0.0833417485167837,GREEN
2E5E8F46A2,2024-06-01,0.1753,0.0,0.43727499999999997,0.2013025,,0.08052100000000001,GREEN
2E5E8F46A2,2024-07-01,0.17370000000000002,0.0637,0.4979,0.23796,,0.095184,GREEN
2E5E8F46A2,2024-08-01,0.1725,0.05,0.507725,0.23631749999999999,,0.094527,GREEN
2E5E8F46A2,2024-09-01,0.17170000000000002,0.0,0.4907,0.21589000000000003,,0.08635600000000002,GREEN
2E5E8F46A2,2024-10-01,0.17270000000000002,0.0018350000000000048,0.48929999999999996,0.2164205,,0.0865682,GREEN
2E5E8F46A2,2024-11-01,0.17320000000000002,0.0019599999999999995,0.47055,0.21103300000000003,,0.08441320000000002,GREEN
2E5E8F46A2,2024-12-01,0.1779,0.0252183732106912,0.520025,0.23473301196320734,,0.09389320478528294,GREEN
2E8B2318F2,2023-01-01,0.2534,0.10309522790085951,0.253725,0.20840606837025782,,0.08336242734810313,GREEN
2E8B2318F2,2023-02-01,0.2528,0.14130058663332093,0.237375,0.21472267598999628,,0.08588907039599852,GREEN
2E8B2318F2,2023-03-01,0.2518,0.10087500000000002,0.21912500000000001,0.19672000000000003,,0.07868800000000002,GREEN
2E8B2318F2,2023-04-01,0.25170000000000003,0.1,0.2135,0.19473000000000001,,0.07789200000000002,GREEN
2E8B2318F2,2023-05-01,0.2519,0.10295000000000001,0.21475,0.19607000000000002,,0.07842800000000001,GREEN
2E8B2318F2,2023-06-01,0.2522,0.09382156456847729,0.214,0.19322646937054316,,0.07729058774821727,GREEN
2E8B2318F2,2023-07-01,0.2529,0.003556974501828925,0.22615,0.17007209235054868,,0.06802883694021948,GREEN
2E8B2318F2,2023-08-01,0.25350000000000006,0.0028472890361405418,0.24205,0.17486918671084217,,0.06994767468433687,GREEN
2E8B2318F2,2023-09-01,0.254,0.0,0.233675,0.1717025,,0.068681,GREEN
2E8B2318F2,2023-10-01,0.2542,0.05,0.23124999999999998,0.18605499999999997,,0.07442199999999999,GREEN
2E8B2318F2,2023-11-01,0.254,0.000800000000000009,0.21525,0.166415,,0.066566,GREEN
2E8B2318F2,2023-12-01,0.2539,0.0399815974764807,0.2475,0.18780447924294422,,0.0751217916971777,GREEN
2E8B2318F2,2024-01-01,0.2545,0.0,0.2344,0.17212,,0.068848,GREEN
2E8B2318F2,2024-02-01,0.2544,0.050440000000000006,0.26115,0.19523700000000002,,0.07809480000000002,GREEN
2E8B2318F2,2024-03-01,0.2545,0.0,0.23479999999999998,0.17224,,0.068896,GREEN
2E8B2318F2,2024-04-01,0.2541,0.0023250000000000076,0.21375,0.1664625,,0.066585,GREEN
2E8B2318F2,2024-05-01,0.254,0.012244713778865235,0.221475,0.17171591413365958,,0.06868636565346384,GREEN
2E8B2318F2,2024-06-01,0.253,0.03223805448898478,0.246,0.18467141634669543,,0.07386856653867817,GREEN
2E8B2318F2,2024-07-01,0.25260000000000005,0.001999999999999999,0.268175,0.18209250000000002,,0.07283700000000001,GREEN
2E8B2318F2,2024-08-01,0.25150000000000006,0.004119999999999999,0.297975,0.19122850000000002,,0.07649140000000001,GREEN
2E8B2318F2,2024-09-01,0.251,0.0005749999999999922,0.2751,0.1831025,,0.073241,GREEN
2E8B2318F2,2024-10-01,0.2502,0.03152463083308783,0.2627,0.18834738924992633,,0.07533895569997054,GREEN
2E8B2318F2,2024-11-01,0.24950000000000003,0.0002500000000000002,0.235325,0.17047250000000003,,0.06818900000000001,GREEN
2E8B2318F2,2024-12-01,0.2573,0.044144425103986404,0.217125,0.18130082753119592,,0.07252033101247837,GREEN
2EA62B1198,2023-01-01,0.2721,0.025124999999999995,0.21,0.17937750000000002,,0.07175100000000001,GREEN
2EA62B1198,2023-02-01,0.2665,0.053320000000000006,0.22610000000000002,0.190426,,0.07617040000000001,GREEN
2EA62B1198,2023-03-01,0.26890000000000003,0.05,0.212,0.18616,,0.074464,GREEN
2EA62B1198,2023-04-01,0.2737,0.0505,0.23102499999999998,0.19393749999999998,,0.077575,GREEN
2EA62B1198,2023-05-01,0.2743,0.05263000000000001,0.248125,0.19994650000000003,,0.07997860000000001,GREEN
